order_id,date,customer_id,product,quantity,unit_price,region,status,total_amount,name,customer_type,date_only
ORD000710,2024-02-22,CUST0049,Laptop,1,357.21,East,Completed,357.21,Customer 49,Basic,2024-02-22
ORD000711,2024-05-09,CUST0010,Headphones,9,176.69,West,Completed,1590.21,Customer 10,Premium,2024-05-09
ORD000712,2024-10-25,CUST0084,USB Cable,5,368.65,North,Cancelled,1843.25,Customer 84,Basic,2024-10-25
ORD000713,2024-07-13,CUST0038,Monitor,4,145.75,South,Completed,583.0,Customer 38,Basic,2024-07-13
ORD000714,2024-07-26,CUST0053,Headphones,3,439.89,East,Completed,1319.67,Customer 53,Standard,2024-07-26
ORD000715,2024-01-28,CUST0095,Laptop,2,312.62,North,Completed,625.24,Customer 95,Standard,2024-01-28
ORD000716,2024-01-12,CUST0023,Webcam,1,179.48,South,Completed,179.48,Customer 23,Basic,2024-01-12
ORD000717,2024-05-15,CUST0042,Headphones,7,179.02,South,Completed,1253.14,Customer 42,Standard,2024-05-15
ORD000718,2024-02-06,CUST0053,Charger,7,447.94,North,Completed,3135.58,Customer 53,Standard,2024-02-06
ORD000719,2024-03-05,CUST0015,USB Cable,10,214.5,South,Cancelled,2145.0,Customer 15,Basic,2024-03-05
ORD000720,2024-07-20,CUST0054,Keyboard,8,161.73,East,Completed,1293.84,Customer 54,Premium,2024-07-20
ORD000721,2024-05-09,CUST0036,Monitor,8,291.48,West,Completed,2331.84,Customer 36,Standard,2024-05-09
ORD000722,2024-04-04,CUST0027,Laptop,8,66.89,North,Cancelled,535.12,Customer 27,Premium,2024-04-04
ORD000723,2024-05-26,CUST0008,Charger,10,234.64,West,Completed,2346.3999999999996,Customer 8,Standard,2024-05-26
ORD000724,2024-03-10,CUST0001,Charger,8,385.43,South,Pending,3083.44,Customer 1,Basic,2024-03-10
ORD000725,2024-06-01,CUST0005,Laptop,5,276.44,East,Completed,1382.2,Customer 5,Standard,2024-06-01
ORD000726,2024-01-22,CUST0038,USB Cable,7,334.98,East,Cancelled,2344.86,Customer 38,Basic,2024-01-22
ORD000727,2024-10-22,CUST0033,Headphones,3,406.68,East,Pending,1220.04,Customer 33,Basic,2024-10-22
ORD000728,2024-02-26,CUST0044,Mouse,6,74.25,South,Completed,445.5,Customer 44,Basic,2024-02-26
ORD000729,2024-05-23,CUST0089,Laptop,9,366.36,South,Completed,3297.2400000000002,Customer 89,Basic,2024-05-23
ORD000730,2024-02-19,CUST0068,Webcam,6,114.33,North,Completed,685.98,Customer 68,Standard,2024-02-19
ORD000731,2024-03-29,CUST0051,Webcam,3,120.03,North,Completed,360.09000000000003,Customer 51,Basic,2024-03-29
ORD000732,2024-02-13,CUST0086,USB Cable,1,12.73,South,Pending,12.73,Customer 86,Standard,2024-02-13
ORD000733,2024-09-19,CUST0067,Monitor,4,78.67,North,Completed,314.68,Customer 67,Premium,2024-09-19
ORD000734,2024-10-21,CUST0021,Keyboard,6,355.02,West,Completed,2130.12,Customer 21,Standard,2024-10-21
ORD000735,2024-09-10,CUST0027,Webcam,3,451.84,South,Pending,1355.52,Customer 27,Premium,2024-09-10
ORD000736,2024-01-12,CUST0099,Headphones,7,489.81,East,Cancelled,3428.67,Customer 99,Standard,2024-01-12
ORD000737,2024-02-29,CUST0094,Mouse,8,229.51,South,Completed,1836.08,Customer 94,Premium,2024-02-29
ORD000738,2024-03-12,CUST0007,Monitor,3,316.01,West,Pending,948.03,Customer 7,Premium,2024-03-12
ORD000739,2024-06-18,CUST0100,Monitor,4,39.89,South,Completed,159.56,Customer 100,Basic,2024-06-18
ORD000740,2024-10-01,CUST0091,USB Cable,5,242.29,North,Completed,1211.45,Customer 91,Basic,2024-10-01
ORD000741,2024-01-18,CUST0011,Laptop,6,117.98,West,Completed,707.88,Customer 11,Premium,2024-01-18
ORD000742,2024-06-12,CUST0095,Keyboard,5,381.01,East,Completed,1905.05,Customer 95,Standard,2024-06-12
ORD000743,2024-07-23,CUST0093,Laptop,4,411.3,South,Cancelled,1645.2,Customer 93,Standard,2024-07-23
ORD000744,2024-05-08,CUST0080,Mouse,10,489.81,South,Cancelled,4898.1,Customer 80,Basic,2024-05-08
ORD000745,2024-03-03,CUST0024,Headphones,2,372.47,West,Completed,744.94,Customer 24,Standard,2024-03-03
ORD000746,2024-08-03,CUST0087,Mouse,10,108.4,South,Completed,1084.0,Customer 87,Standard,2024-08-03
ORD000747,2024-06-11,CUST0079,Monitor,3,370.9,South,Completed,1112.6999999999998,Customer 79,Standard,2024-06-11
ORD000748,2024-01-26,CUST0084,USB Cable,3,98.04,East,Completed,294.12,Customer 84,Basic,2024-01-26
ORD000749,2024-04-17,CUST0019,Keyboard,1,398.16,South,Completed,398.16,Customer 19,Premium,2024-04-17
ORD000750,2024-09-24,UNKNOWN,Keyboard,5,93.61,West,Pending,468.05,Unknown Customer,Standard,2024-09-24
ORD000751,2024-07-17,CUST0090,Headphones,1,218.02,North,Pending,218.02,Customer 90,Standard,2024-07-17
ORD000752,2024-09-20,CUST0064,Monitor,8,13.31,East,Completed,106.48,Customer 64,Standard,2024-09-20
ORD000753,2024-08-14,CUST0099,Keyboard,10,57.23,North,Completed,572.3,Customer 99,Standard,2024-08-14
ORD000754,2024-10-10,CUST0029,Headphones,9,343.29,North,Completed,3089.61,Customer 29,Basic,2024-10-10
ORD000755,2024-10-15,CUST0068,Charger,5,82.43,North,Pending,412.15000000000003,Customer 68,Standard,2024-10-15
ORD000756,2024-03-31,CUST0011,USB Cable,6,334.28,West,Completed,2005.6799999999998,Customer 11,Premium,2024-03-31
ORD000757,2024-03-30,CUST0079,Laptop,9,472.98,East,Completed,4256.82,Customer 79,Standard,2024-03-30
ORD000758,2024-10-06,CUST0089,Headphones,4,361.64,South,Completed,1446.56,Customer 89,Basic,2024-10-06
ORD000759,2024-04-19,CUST0053,Laptop,4,226.57,East,Pending,906.28,Customer 53,Standard,2024-04-19
ORD000760,2024-07-20,CUST0005,Headphones,5,440.21,West,Completed,2201.0499999999997,Customer 5,Standard,2024-07-20
ORD000761,2024-05-25,CUST0090,Headphones,6,160.86,East,Pending,965.1600000000001,Customer 90,Standard,2024-05-25
ORD000762,2024-07-04,CUST0063,Keyboard,6,379.41,North,Cancelled,2276.46,Customer 63,Premium,2024-07-04
ORD000763,2024-07-18,CUST0075,Mouse,6,457.07,South,Completed,2742.42,Customer 75,Basic,2024-07-18
ORD000764,2024-10-27,CUST0060,Monitor,4,474.87,East,Completed,1899.48,Customer 60,Basic,2024-10-27
ORD000765,2024-06-05,CUST0038,Mouse,3,400.67,North,Cancelled,1202.01,Customer 38,Basic,2024-06-05
ORD000766,2024-07-01,CUST0096,Monitor,5,120.34,South,Completed,601.7,Customer 96,Premium,2024-07-01
ORD000767,2024-06-19,CUST0078,Headphones,3,119.18,North,Pending,357.54,Customer 78,Premium,2024-06-19
ORD000768,2024-02-10,CUST0001,Charger,6,426.89,South,Completed,2561.34,Customer 1,Basic,2024-02-10
ORD000769,2024-07-29,CUST0046,USB Cable,5,316.79,North,Pending,1583.95,Customer 46,Basic,2024-07-29
ORD000770,2024-09-18,CUST0066,Charger,10,457.65,West,Cancelled,4576.5,Customer 66,Premium,2024-09-18
ORD000771,2024-02-02,CUST0064,Webcam,5,165.96,West,Cancelled,829.8000000000001,Customer 64,Standard,2024-02-02
ORD000772,2024-01-26,CUST0083,Laptop,9,52.97,North,Pending,476.73,Customer 83,Premium,2024-01-26
ORD000773,2024-03-29,CUST0014,USB Cable,8,163.46,North,Cancelled,1307.68,Customer 14,Standard,2024-03-29
ORD000774,2024-06-26,CUST0018,Webcam,10,128.63,East,Completed,1286.3,Customer 18,Standard,2024-06-26
ORD000775,2024-03-05,CUST0089,Mouse,8,118.89,South,Completed,951.12,Customer 89,Basic,2024-03-05
ORD000776,2024-10-06,CUST0055,Charger,10,208.94,South,Completed,2089.4,Customer 55,Basic,2024-10-06
ORD000777,2024-06-28,CUST0087,Keyboard,10,211.23,East,Pending,2112.2999999999997,Customer 87,Standard,2024-06-28
ORD000778,2024-08-13,CUST0007,Keyboard,5,89.9,South,Pending,449.5,Customer 7,Premium,2024-08-13
ORD000779,2024-01-07,CUST0087,Webcam,5,395.26,North,Cancelled,1976.3,Customer 87,Standard,2024-01-07
ORD000780,2024-02-06,CUST0029,Charger,4,195.33,East,Completed,781.32,Customer 29,Basic,2024-02-06
ORD000781,2024-08-06,CUST0067,Laptop,3,199.73,South,Pending,599.1899999999999,Customer 67,Premium,2024-08-06
ORD000782,2024-06-04,CUST0005,Mouse,3,128.72,West,Completed,386.15999999999997,Customer 5,Standard,2024-06-04
ORD000783,2024-03-14,CUST0069,Mouse,4,69.5,North,Completed,278.0,Customer 69,Premium,2024-03-14
ORD000784,2024-10-04,CUST0014,Webcam,4,358.28,North,Completed,1433.12,Customer 14,Standard,2024-10-04
ORD000785,2024-04-27,CUST0014,USB Cable,9,463.68,East,Completed,4173.12,Customer 14,Standard,2024-04-27
ORD000786,2024-05-05,CUST0015,Webcam,10,127.33,South,Completed,1273.3,Customer 15,Basic,2024-05-05
ORD000787,2024-02-05,CUST0029,Webcam,9,389.39,East,Completed,3504.5099999999998,Customer 29,Basic,2024-02-05
ORD000788,2024-01-25,CUST0043,Mouse,10,367.6,North,Completed,3676.0,Customer 43,Standard,2024-01-25
ORD000789,2024-07-02,CUST0067,Keyboard,2,497.78,South,Cancelled,995.56,Customer 67,Premium,2024-07-02
ORD000790,2024-03-13,CUST0025,Laptop,10,452.94,East,Pending,4529.4,Customer 25,Premium,2024-03-13
ORD000791,2024-06-16,CUST0054,Laptop,10,450.51,South,Completed,4505.1,Customer 54,Premium,2024-06-16
ORD000792,2024-05-02,CUST0065,USB Cable,4,216.57,South,Completed,866.28,Customer 65,Standard,2024-05-02
ORD000793,2024-04-08,CUST0072,Mouse,5,415.29,East,Completed,2076.4500000000003,Customer 72,Standard,2024-04-08
ORD000794,2024-05-09,CUST0073,Mouse,1,368.82,North,Completed,368.82,Customer 73,Basic,2024-05-09
ORD000795,2024-01-06,CUST0027,Mouse,4,470.92,East,Cancelled,1883.68,Customer 27,Premium,2024-01-06
ORD000796,2024-03-16,CUST0059,USB Cable,5,331.83,East,Completed,1659.1499999999999,Customer 59,Basic,2024-03-16
ORD000797,2024-04-25,CUST0021,Webcam,9,51.6,West,Cancelled,464.40000000000003,Customer 21,Standard,2024-04-25
ORD000798,2024-04-28,CUST0076,USB Cable,7,496.37,North,Completed,3474.59,Customer 76,Standard,2024-04-28
ORD000799,2024-10-09,CUST0023,Laptop,4,360.98,South,Completed,1443.92,Customer 23,Basic,2024-10-09
ORD000800,2024-07-13,UNKNOWN,Laptop,7,248.935,North,Pending,1742.545,Unknown Customer,Standard,2024-07-13
ORD000801,2024-05-08,CUST0071,Charger,4,476.98,East,Completed,1907.92,Customer 71,Standard,2024-05-08
ORD000802,2024-08-08,CUST0026,Keyboard,8,397.86,North,Cancelled,3182.88,Customer 26,Basic,2024-08-08
ORD000803,2024-02-02,CUST0047,Laptop,6,468.62,South,Completed,2811.7200000000003,Customer 47,Standard,2024-02-02
ORD000804,2024-10-25,CUST0096,USB Cable,7,480.9,West,Completed,3366.2999999999997,Customer 96,Premium,2024-10-25
ORD000805,2024-01-21,CUST0095,Laptop,10,257.92,West,Pending,2579.2000000000003,Customer 95,Standard,2024-01-21
ORD000806,2024-04-25,CUST0001,Webcam,6,121.52,East,Completed,729.12,Customer 1,Basic,2024-04-25
ORD000807,2024-04-20,CUST0074,Charger,7,226.78,West,Completed,1587.46,Customer 74,Premium,2024-04-20
ORD000808,2024-07-25,CUST0046,Mouse,8,83.45,West,Completed,667.6,Customer 46,Basic,2024-07-25
ORD000809,2024-06-02,CUST0085,Laptop,2,258.03,South,Completed,516.06,Customer 85,Premium,2024-06-02
ORD000810,2024-01-06,CUST0091,Headphones,3,73.08,North,Cancelled,219.24,Customer 91,Basic,2024-01-06
ORD000811,2024-06-04,CUST0008,USB Cable,2,309.24,East,Completed,618.48,Customer 8,Standard,2024-06-04
ORD000812,2024-03-08,CUST0030,Monitor,6,77.9,South,Completed,467.40000000000003,Customer 30,Premium,2024-03-08
ORD000813,2024-08-12,CUST0094,Monitor,6,404.87,East,Completed,2429.2200000000003,Customer 94,Premium,2024-08-12
ORD000814,2024-10-27,CUST0097,Keyboard,2,93.38,South,Cancelled,186.76,Customer 97,Premium,2024-10-27
ORD000815,2024-01-19,CUST0087,USB Cable,4,221.87,North,Pending,887.48,Customer 87,Standard,2024-01-19
ORD000816,2024-02-13,CUST0039,Mouse,3,299.98,North,Cancelled,899.94,Customer 39,Premium,2024-02-13
ORD000817,2024-05-29,CUST0100,USB Cable,6,96.05,South,Completed,576.3,Customer 100,Basic,2024-05-29
ORD000818,2024-10-25,CUST0096,Monitor,3,157.61,East,Cancelled,472.83000000000004,Customer 96,Premium,2024-10-25
ORD000819,2024-08-24,CUST0007,Laptop,1,12.57,East,Completed,12.57,Customer 7,Premium,2024-08-24
ORD000820,2024-07-27,CUST0051,Laptop,2,162.9,South,Cancelled,325.8,Customer 51,Basic,2024-07-27
ORD000821,2024-09-15,CUST0063,Keyboard,4,118.61,South,Completed,474.44,Customer 63,Premium,2024-09-15
ORD000822,2024-10-22,CUST0034,Webcam,8,140.97,West,Completed,1127.76,Customer 34,Basic,2024-10-22
ORD000823,2024-07-08,CUST0062,Headphones,5,491.88,South,Completed,2459.4,Customer 62,Basic,2024-07-08
ORD000824,2024-01-19,CUST0007,Webcam,10,319.11,North,Completed,3191.1000000000004,Customer 7,Premium,2024-01-19
ORD000825,2024-01-07,CUST0060,Mouse,8,462.57,North,Cancelled,3700.56,Customer 60,Basic,2024-01-07
ORD000826,2024-04-21,CUST0070,Laptop,3,491.1,North,Completed,1473.3000000000002,Customer 70,Basic,2024-04-21
ORD000827,2024-03-23,CUST0067,Laptop,4,499.47,West,Completed,1997.88,Customer 67,Premium,2024-03-23
ORD000828,2024-03-31,CUST0048,Monitor,6,261.76,West,Completed,1570.56,Customer 48,Premium,2024-03-31
ORD000829,2024-01-12,CUST0024,Laptop,1,407.02,East,Cancelled,407.02,Customer 24,Standard,2024-01-12
ORD000830,2024-09-04,CUST0073,Keyboard,3,133.89,South,Completed,401.66999999999996,Customer 73,Basic,2024-09-04
ORD000831,2024-01-25,CUST0077,Keyboard,10,203.56,East,Pending,2035.6,Customer 77,Basic,2024-01-25
ORD000832,2024-06-25,CUST0012,Laptop,5,273.04,West,Cancelled,1365.2,Customer 12,Basic,2024-06-25
ORD000833,2024-03-14,CUST0006,Mouse,10,408.85,North,Completed,4088.5,Customer 6,Premium,2024-03-14
ORD000834,2024-08-03,CUST0010,Keyboard,10,209.47,South,Completed,2094.7,Customer 10,Premium,2024-08-03
ORD000835,2024-05-24,CUST0051,Headphones,2,18.51,East,Pending,37.02,Customer 51,Basic,2024-05-24
ORD000836,2024-06-27,CUST0095,USB Cable,10,265.72,East,Pending,2657.2000000000003,Customer 95,Standard,2024-06-27
ORD000837,2024-01-07,CUST0086,Mouse,8,240.37,West,Completed,1922.96,Customer 86,Standard,2024-01-07
ORD000838,2024-03-26,CUST0008,Monitor,9,163.65,West,Cancelled,1472.8500000000001,Customer 8,Standard,2024-03-26
ORD000839,2024-04-06,CUST0008,Webcam,5,489.54,West,Completed,2447.7000000000003,Customer 8,Standard,2024-04-06
ORD000840,2024-09-12,CUST0043,Charger,8,41.99,East,Cancelled,335.92,Customer 43,Standard,2024-09-12
ORD000841,2024-03-30,CUST0032,Webcam,4,33.46,North,Completed,133.84,Customer 32,Basic,2024-03-30
ORD000842,2024-01-15,CUST0021,Laptop,6,238.68,East,Completed,1432.08,Customer 21,Standard,2024-01-15
ORD000843,2024-05-15,CUST0042,Headphones,1,20.1,South,Pending,20.1,Customer 42,Standard,2024-05-15
ORD000844,2024-06-19,CUST0043,Headphones,8,283.16,West,Cancelled,2265.28,Customer 43,Standard,2024-06-19
ORD000845,2024-09-24,CUST0064,Mouse,5,11.24,West,Pending,56.2,Customer 64,Standard,2024-09-24
ORD000846,2024-01-27,CUST0041,Keyboard,10,176.26,East,Pending,1762.6,Customer 41,Standard,2024-01-27
ORD000847,2024-04-05,CUST0077,Mouse,6,278.47,South,Completed,1670.8200000000002,Customer 77,Basic,2024-04-05
ORD000848,2024-05-02,CUST0039,Keyboard,9,422.49,East,Completed,3802.41,Customer 39,Premium,2024-05-02
ORD000849,2024-09-23,CUST0017,Mouse,7,208.88,South,Completed,1462.1599999999999,Customer 17,Standard,2024-09-23
ORD000850,2024-01-03,UNKNOWN,Webcam,10,110.83,East,Pending,1108.3,Unknown Customer,Standard,2024-01-03
ORD000851,2024-08-21,CUST0052,Laptop,6,240.06,North,Pending,1440.3600000000001,Customer 52,Standard,2024-08-21
ORD000852,2024-09-26,CUST0096,Mouse,8,274.84,North,Completed,2198.72,Customer 96,Premium,2024-09-26
ORD000853,2024-06-28,CUST0073,Keyboard,2,16.54,North,Completed,33.08,Customer 73,Basic,2024-06-28
ORD000854,2024-08-27,CUST0085,Webcam,2,440.15,West,Completed,880.3,Customer 85,Premium,2024-08-27
ORD000855,2024-04-01,CUST0056,Charger,7,450.45,South,Cancelled,3153.15,Customer 56,Standard,2024-04-01
ORD000856,2024-05-04,CUST0052,Headphones,2,224.5,North,Cancelled,449.0,Customer 52,Standard,2024-05-04
ORD000857,2024-04-27,CUST0005,Laptop,5,458.8,South,Completed,2294.0,Customer 5,Standard,2024-04-27
ORD000858,2024-08-31,CUST0026,Laptop,10,483.07,East,Pending,4830.7,Customer 26,Basic,2024-08-31
ORD000859,2024-10-14,CUST0024,Keyboard,6,144.61,East,Completed,867.6600000000001,Customer 24,Standard,2024-10-14
ORD000860,2024-06-01,CUST0026,Webcam,6,41.58,East,Completed,249.48,Customer 26,Basic,2024-06-01
ORD000861,2024-07-06,CUST0068,USB Cable,2,464.04,West,Completed,928.08,Customer 68,Standard,2024-07-06
ORD000862,2024-01-14,CUST0076,Headphones,3,112.38,West,Completed,337.14,Customer 76,Standard,2024-01-14
ORD000863,2024-06-22,CUST0049,Monitor,7,40.49,West,Cancelled,283.43,Customer 49,Basic,2024-06-22
ORD000864,2024-05-04,CUST0018,Headphones,5,257.84,West,Completed,1289.1999999999998,Customer 18,Standard,2024-05-04
ORD000865,2024-09-07,CUST0008,Mouse,6,62.39,West,Completed,374.34000000000003,Customer 8,Standard,2024-09-07
ORD000866,2024-03-14,CUST0074,USB Cable,7,142.74,West,Completed,999.1800000000001,Customer 74,Premium,2024-03-14
ORD000867,2024-01-21,CUST0011,Headphones,5,221.17,North,Completed,1105.85,Customer 11,Premium,2024-01-21
ORD000868,2024-07-11,CUST0062,Webcam,10,383.77,North,Completed,3837.7,Customer 62,Basic,2024-07-11
ORD000869,2024-01-21,CUST0035,Charger,3,335.37,South,Pending,1006.11,Customer 35,Basic,2024-01-21
ORD000870,2024-05-17,CUST0076,Headphones,5,338.16,North,Cancelled,1690.8000000000002,Customer 76,Standard,2024-05-17
ORD000871,2024-04-05,CUST0064,Webcam,4,155.12,East,Completed,620.48,Customer 64,Standard,2024-04-05
ORD000872,2024-08-04,CUST0002,Webcam,8,494.27,South,Pending,3954.16,Customer 2,Standard,2024-08-04
ORD000873,2024-08-13,CUST0082,Laptop,5,434.81,West,Cancelled,2174.05,Customer 82,Premium,2024-08-13
ORD000874,2024-06-27,CUST0088,USB Cable,8,40.95,South,Cancelled,327.6,Customer 88,Premium,2024-06-27
ORD000875,2024-01-31,CUST0042,Webcam,4,133.14,South,Pending,532.56,Customer 42,Standard,2024-01-31
ORD000876,2024-07-12,CUST0022,Webcam,3,285.2,West,Completed,855.5999999999999,Customer 22,Premium,2024-07-12
ORD000877,2024-04-25,CUST0049,USB Cable,4,217.44,South,Completed,869.76,Customer 49,Basic,2024-04-25
ORD000878,2024-07-30,CUST0090,Webcam,6,58.32,West,Pending,349.92,Customer 90,Standard,2024-07-30
ORD000879,2024-03-28,CUST0011,Webcam,6,111.53,North,Pending,669.1800000000001,Customer 11,Premium,2024-03-28
ORD000880,2024-02-13,CUST0090,Headphones,8,125.77,South,Pending,1006.16,Customer 90,Standard,2024-02-13
ORD000881,2024-05-24,CUST0065,Headphones,4,441.14,West,Completed,1764.56,Customer 65,Standard,2024-05-24
ORD000882,2024-10-19,CUST0053,Mouse,2,412.61,North,Cancelled,825.22,Customer 53,Standard,2024-10-19
ORD000883,2024-03-04,CUST0084,Keyboard,9,271.49,North,Cancelled,2443.41,Customer 84,Basic,2024-03-04
ORD000884,2024-05-03,CUST0023,Keyboard,8,125.62,North,Completed,1004.96,Customer 23,Basic,2024-05-03
ORD000885,2024-02-14,CUST0045,Laptop,9,436.2,North,Cancelled,3925.7999999999997,Customer 45,Premium,2024-02-14
ORD000886,2024-10-21,CUST0090,Mouse,10,419.03,East,Pending,4190.299999999999,Customer 90,Standard,2024-10-21
ORD000887,2024-08-20,CUST0002,Headphones,5,140.02,North,Completed,700.1,Customer 2,Standard,2024-08-20
ORD000888,2024-02-20,CUST0044,Webcam,8,435.99,North,Completed,3487.92,Customer 44,Basic,2024-02-20
ORD000889,2024-04-08,CUST0041,Webcam,5,188.83,South,Cancelled,944.1500000000001,Customer 41,Standard,2024-04-08
ORD000890,2024-06-27,CUST0089,Keyboard,4,430.47,East,Cancelled,1721.88,Customer 89,Basic,2024-06-27
ORD000891,2024-04-16,CUST0043,Monitor,8,199.32,North,Completed,1594.56,Customer 43,Standard,2024-04-16
ORD000892,2024-02-22,CUST0068,Monitor,1,480.3,East,Pending,480.3,Customer 68,Standard,2024-02-22
ORD000893,2024-02-19,CUST0088,USB Cable,9,174.86,South,Pending,1573.7400000000002,Customer 88,Premium,2024-02-19
ORD000894,2024-09-13,CUST0093,USB Cable,4,361.06,South,Completed,1444.24,Customer 93,Standard,2024-09-13
ORD000895,2024-04-25,CUST0087,Keyboard,9,103.84,West,Completed,934.5600000000001,Customer 87,Standard,2024-04-25
ORD000896,2024-04-23,CUST0023,Charger,10,265.23,North,Completed,2652.3,Customer 23,Basic,2024-04-23
ORD000897,2024-09-22,CUST0079,Keyboard,4,370.01,South,Completed,1480.04,Customer 79,Standard,2024-09-22
ORD000898,2024-08-27,CUST0032,Mouse,7,396.42,West,Completed,2774.94,Customer 32,Basic,2024-08-27
ORD000899,2024-10-19,CUST0015,Headphones,2,471.98,East,Pending,943.96,Customer 15,Basic,2024-10-19
ORD000900,2024-09-17,UNKNOWN,Headphones,1,248.935,South,Pending,248.935,Unknown Customer,Standard,2024-09-17
ORD000901,2024-04-09,CUST0033,Headphones,8,263.46,South,Completed,2107.68,Customer 33,Basic,2024-04-09
ORD000902,2024-05-13,CUST0054,USB Cable,7,281.54,West,Completed,1970.7800000000002,Customer 54,Premium,2024-05-13
ORD000903,2024-08-16,CUST0047,Keyboard,10,328.47,East,Completed,3284.7000000000003,Customer 47,Standard,2024-08-16
ORD000904,2024-08-09,CUST0020,Headphones,9,378.67,North,Completed,3408.03,Customer 20,Standard,2024-08-09
ORD000905,2024-04-18,CUST0017,Laptop,7,437.48,East,Pending,3062.36,Customer 17,Standard,2024-04-18
ORD000906,2024-08-26,CUST0035,Charger,6,228.36,East,Completed,1370.16,Customer 35,Basic,2024-08-26
ORD000907,2024-01-28,CUST0005,Laptop,2,241.04,West,Completed,482.08,Customer 5,Standard,2024-01-28
ORD000908,2024-05-18,CUST0013,Monitor,9,471.71,East,Pending,4245.389999999999,Customer 13,Standard,2024-05-18
ORD000909,2024-04-17,CUST0070,Headphones,1,113.43,East,Completed,113.43,Customer 70,Basic,2024-04-17
ORD000910,2024-07-18,CUST0049,Charger,2,440.39,East,Completed,880.78,Customer 49,Basic,2024-07-18
ORD000911,2024-08-24,CUST0049,USB Cable,8,171.65,North,Pending,1373.2,Customer 49,Basic,2024-08-24
ORD000912,2024-10-13,CUST0069,Charger,1,321.4,South,Completed,321.4,Customer 69,Premium,2024-10-13
ORD000913,2024-08-04,CUST0089,Monitor,9,59.21,West,Pending,532.89,Customer 89,Basic,2024-08-04
ORD000914,2024-06-14,CUST0051,Laptop,1,485.42,West,Cancelled,485.42,Customer 51,Basic,2024-06-14
ORD000915,2024-09-16,CUST0096,Keyboard,1,347.88,East,Pending,347.88,Customer 96,Premium,2024-09-16
ORD000916,2024-04-25,CUST0044,Mouse,1,371.33,South,Completed,371.33,Customer 44,Basic,2024-04-25
ORD000917,2024-03-17,CUST0084,Keyboard,7,234.2,North,Cancelled,1639.3999999999999,Customer 84,Basic,2024-03-17
ORD000918,2024-01-27,CUST0091,Webcam,1,106.7,North,Completed,106.7,Customer 91,Basic,2024-01-27
ORD000919,2024-08-22,CUST0045,Mouse,3,457.91,South,Pending,1373.73,Customer 45,Premium,2024-08-22
ORD000920,2024-06-15,CUST0097,Headphones,2,302.18,North,Completed,604.36,Customer 97,Premium,2024-06-15
ORD000921,2024-07-19,CUST0031,Charger,1,485.67,East,Cancelled,485.67,Customer 31,Standard,2024-07-19
ORD000922,2024-03-27,CUST0046,USB Cable,2,186.4,East,Completed,372.8,Customer 46,Basic,2024-03-27
ORD000923,2024-01-10,CUST0049,USB Cable,1,125.54,West,Completed,125.54,Customer 49,Basic,2024-01-10
ORD000924,2024-02-29,CUST0051,Laptop,3,106.58,East,Cancelled,319.74,Customer 51,Basic,2024-02-29
ORD000925,2024-01-24,CUST0070,Monitor,1,254.18,East,Completed,254.18,Customer 70,Basic,2024-01-24
ORD000926,2024-08-15,CUST0061,USB Cable,3,319.07,East,Pending,957.21,Customer 61,Premium,2024-08-15
ORD000927,2024-06-08,CUST0057,Webcam,10,145.33,East,Pending,1453.3000000000002,Customer 57,Standard,2024-06-08
ORD000928,2024-04-05,CUST0014,Laptop,3,10.47,West,Completed,31.410000000000004,Customer 14,Standard,2024-04-05
ORD000929,2024-10-19,CUST0029,Keyboard,7,366.57,East,Completed,2565.99,Customer 29,Basic,2024-10-19
ORD000930,2024-02-07,CUST0024,Monitor,10,183.95,West,Cancelled,1839.5,Customer 24,Standard,2024-02-07
ORD000931,2024-10-12,CUST0083,Laptop,3,42.89,North,Pending,128.67000000000002,Customer 83,Premium,2024-10-12
ORD000932,2024-04-21,CUST0014,USB Cable,3,251.42,South,Cancelled,754.26,Customer 14,Standard,2024-04-21
ORD000933,2024-04-19,CUST0042,Laptop,5,225.54,East,Pending,1127.7,Customer 42,Standard,2024-04-19
ORD000934,2024-08-14,CUST0063,Monitor,10,88.83,South,Pending,888.3,Customer 63,Premium,2024-08-14
ORD000935,2024-03-20,CUST0033,Keyboard,3,176.48,East,Completed,529.4399999999999,Customer 33,Basic,2024-03-20
ORD000936,2024-09-22,CUST0066,Webcam,5,141.09,East,Cancelled,705.45,Customer 66,Premium,2024-09-22
ORD000937,2024-03-25,CUST0006,Mouse,3,366.83,East,Completed,1100.49,Customer 6,Premium,2024-03-25
ORD000938,2024-09-02,CUST0042,Webcam,9,282.45,West,Pending,2542.0499999999997,Customer 42,Standard,2024-09-02
ORD000939,2024-02-16,CUST0012,Keyboard,4,484.74,South,Completed,1938.96,Customer 12,Basic,2024-02-16
ORD000940,2024-08-23,CUST0053,Laptop,5,369.1,North,Pending,1845.5,Customer 53,Standard,2024-08-23
ORD000941,2024-06-01,CUST0051,USB Cable,8,241.57,North,Cancelled,1932.56,Customer 51,Basic,2024-06-01
ORD000942,2024-06-07,CUST0041,Webcam,8,425.15,South,Completed,3401.2,Customer 41,Standard,2024-06-07
ORD000943,2024-07-24,CUST0049,Monitor,2,103.62,East,Completed,207.24,Customer 49,Basic,2024-07-24
ORD000944,2024-04-18,CUST0054,Charger,5,432.34,West,Completed,2161.7,Customer 54,Premium,2024-04-18
ORD000945,2024-10-19,CUST0055,Webcam,7,166.66,West,Completed,1166.62,Customer 55,Basic,2024-10-19
